Location	level	pack_id	card_seq	RuleCategory	Tags	trigger	base	translate	wordcategory	sentence_with_gap	Sentence_Eng	outcome (SM/NM/AM/NONE)	Target_word	WhyEng	WhyCym	RuleCat	frame_id	qa_status (Draft / Generated / Checked / Fixed)
public/data/			c000894	Article	Article|Noun-fem	y	ysgol	school	noun-fem	Dw i'n mynd i'r [ ] bore 'ma.		NONE	ysgol	ysgol begins with a vowel sound, so there’s no visible mutation after the article.	Mae ysgol yn dechrau gyda sain llafariad, felly does dim newid i’w weld ar ôl y fannod.			
public/data/			c000895	Article	Article|Noun-fem	y	ardal	area	noun-fem	Dw i'n byw yn yr [ ] hon.		NONE	ardal	yr is the article used before a vowel. Vowel-starting words don’t show soft mutation, so ardal stays ardal.	yr yw’r fannod cyn llafariad. Nid oes newid i’w weld ar eiriau llafariad-dechrau, felly ardal yn aros ardal.			
public/data/			c000896	Article	Article|Noun-fem	y	stori	story	noun-fem	Dw i wedi darllen y [ ] eisoes.		NONE	stori	s- doesn’t change in soft mutation, so stori stays stori after y.	Nid yw s- yn newid, felly stori yn aros stori ar ôl y.			
public/data/			c000897	Article	Article|Noun-masc	y	gwaith	work	noun-masc	Dw i yn y [ ] heddiw.	I'm at work today.	NONE	gwaith	Masculine singular nouns don’t soften after the article, so y gwaith stays gwaith.	Nid yw enwau gwrywaidd unigol yn treiglo ar ôl y fannod, felly y gwaith heb newid.			
public/data/			c000898	Article	Article|Noun-masc	y	plentyn	child	noun-masc	Mae'r [ ] yn chwerthin.	The child laughs.	NONE	plentyn	Masculine singular after the article: no soft mutation, so plentyn stays plentyn.	Enw gwrywaidd unigol ar ôl y fannod: dim treiglad, felly plentyn yn aros plentyn.			
public/data/			c000899	Article	Article|Noun-masc	y	tŷ	house	noun-masc	Mae'r [ ] yn lân.	The house is clean.	NONE	tŷ	Masculine singular after the article doesn’t soften, so tŷ stays tŷ.	Enw gwrywaidd unigol ar ôl y fannod ddim yn treiglo, felly tŷ yn aros tŷ.			
public/data/			c000900	Article	Article|Noun-masc	y	pen	head	noun-masc	Mae'r [ ] yn brifo.	The head hurts.	NONE	pen	Masculine singular after the article: no visible change, pen stays pen.	Enw gwrywaidd unigol ar ôl y fannod: dim newid i’w weld, pen yn aros pen.			
public/data/			c000901	Article	Article|Noun-masc	y	bwyd	food	noun-masc	Mae'r [ ] yn barod.	The food is ready.	NONE	bwyd	Masculine singular after the article doesn’t soften, so bwyd stays bwyd.	Enw gwrywaidd unigol ar ôl y fannod ddim yn treiglo, felly bwyd yn aros bwyd.			
public/data/			c000902	Article	Article|Noun-masc	y	diwedd	end	noun-masc	Mae'r [ ] yn nesáu.	The end is near.	NONE	diwedd	Masculine singular after the article: diwedd stays diwedd.	Enw gwrywaidd unigol ar ôl y fannod: diwedd yn aros diwedd.			
public/data/			c000903	Article	Article|Noun-masc	y	dechrau	start/beginning	noun-masc	Dyma'r [ ] felly paid â stopio nawr.	This is the beginning so don't stop now.	NONE	dechrau	Masculine singular after the article: dechrau stays dechrau.	Enw gwrywaidd unigol ar ôl y fannod: dechrau yn aros dechrau.			
public/data/			c000904	Article	Article|Noun-masc	y	cynllun	plan	noun-masc	Mae'r [ ] yn gweithio.	The plan is working.	NONE	cynllun	Masculine singular after the article doesn’t soften, so cynllun stays cynllun.	Enw gwrywaidd unigol ar ôl y fannod ddim yn treiglo, felly cynllun yn aros cynllun.			
public/data/			c000905	Article	Article|Noun-masc	y	cyngor	council / advice	noun-masc	Gofynnais i'r [ ] am help.	I asked the council for help.	NONE	cyngor	Masculine singular after the article: cyngor stays cyngor.	Enw gwrywaidd unigol ar ôl y fannod: cyngor yn aros cyngor.			
public/data/			c000906	Article	Article|Noun-masc	y	cig	meat	noun-masc	Dw i'n prynu'r [ ] yn aml.	I often buy the meat.	NONE	cig	Masculine singular after the article: cig stays cig.	Enw gwrywaidd unigol ar ôl y fannod: cig yn aros cig.			
public/data/			c000907	Article	Article|Noun-masc	y	cwmni	company	noun-masc	Mae'r [ ] yn tyfu.	The company is growing.	NONE	cwmni	Masculine singular after the article doesn’t soften, so cwmni stays cwmni.	Enw gwrywaidd unigol ar ôl y fannod ddim yn treiglo, felly cwmni yn aros cwmni.			
public/data/			c000908	Article	Article|Noun-masc	y	llyfr	book	noun-masc	Mae'r [ ] ar y bwrdd.	The book is on the table.	NONE	llyfr	Masculine singular after the article: no soft mutation, so llyfr stays llyfr.	Enw gwrywaidd unigol ar ôl y fannod: dim treiglad, felly llyfr yn aros llyfr.			
public/data/			c000909	Article	Article|Noun-masc	y	llun	picture	noun-masc	Wyt ti wedi gweld y [ ]?	Have you seen the picture?	NONE	llun	Masculine singular after y doesn’t soften, and ll- wouldn’t change anyway here—so llun stays llun.	Ar ôl y, nid yw enw gwrywaidd unigol yn treiglo, ac nid yw ll- yn newid chwaith—felly llun yn aros llun.			
public/data/			c000910	Article	Article|Noun-masc	y	mis	month	noun-masc	Mae'r [ ] yma'n brysur.	This month is busy.	NONE	mis	Masculine singular after the article: mis stays mis.	Enw gwrywaidd unigol ar ôl y fannod: mis yn aros mis.			
public/data/			c000911	Article	Article|Noun-masc	y	amser	time	noun-masc	Does gen i ddim yr [ ] heddiw.	I don't have the time today.	NONE	amser	yr is the form of “the” used before a vowel sound, and amser starts with a vowel sound, so nothing changes.	yr yw ffurf “y” cyn llafariad, ac mae amser yn dechrau gyda llafariad, felly does dim newid.			
public/data/			c000912	Article	Article|Noun-masc	y	tîm	team	noun-masc	Mae ’r [ ] yn ennill.	The team wins.	NONE	tîm	With masculine singular nouns, the definite article (y/’r/yr) does not cause soft mutation here, so tîm stays the same.	Gyda enwau gwrywaidd unigol, nid yw’r fannod (y/’r/yr) yn achosi treiglad meddal yma, felly mae tîm yn aros yr un fath.			
public/data/			c000913	Article	Article|Noun-fem	y	tref	town	noun-fem	Mae ’r [ ] yn dawel heno.		SM	dref	After the definite article (y/’r/yr), a feminine singular noun often takes soft mutation: t → d, so tref → dref.	Ar ôl y fannod (y/’r/yr), mae enw benywaidd unigol yn aml yn treiglo’n feddal: t → d, felly tref → dref.			
public/data/			c000914	Article	Article|Noun-fem	y	tref	town	noun-fem	Dw i’n adnabod y [ ] yn dda.		SM	dref	Same pattern: y + feminine singular noun → soft mutation (t → d), so tref → dref.	Yr un patrwm: y + enw benywaidd unigol → treiglad meddal (t → d), felly tref → dref.			
public/data/			c000915	Article	Article|Noun-fem	y	tafarn	pub	noun-fem	Roedd y [ ] ar gau neithiwr.		SM	dafarn	After y, this feminine singular noun soft-mutates: t → d, so tafarn → dafarn.	Ar ôl y, mae’r enw benywaidd unigol yn treiglo’n feddal: t → d, felly tafarn → dafarn.			
public/data/			c000916	Article	Article|Noun-fem	y	trafodaeth	discussion	noun-fem	Mae ’r [ ] wedi dechrau eisoes.		SM	drafodaeth	After the article, t → d in soft mutation: trafodaeth → drafodaeth (feminine singular here).	Ar ôl y fannod, t → d mewn treiglad meddal: trafodaeth → drafodaeth (benywaidd unigol yma).			
public/data/			c000917	Article	Article|Noun-fem	y	trafodaeth	discussion	noun-fem	Dyna ’r [ ] am y cynllun newydd.		SM	drafodaeth	Same rule again: feminine singular after ’r → soft mutation (t → d).	Yr un rheol eto: benywaidd unigol ar ôl ’r → treiglad meddal (t → d).			
public/data/			c000918	Article	Article|Noun-fem	y	deiseb	petition	noun-fem	Darllenais i ’r [ ] yn ofalus.		SM	ddeiseb	Feminine singular after the article soft-mutates: d → dd, so deiseb → ddeiseb.	Enw benywaidd unigol ar ôl y fannod: d → dd, felly deiseb → ddeiseb.			
public/data/			c000919	Article	Article|Noun-fem	y	deiseb	petition	noun-fem	Llofnodais y [ ] ddoe.		SM	ddeiseb	Same pattern: after y, d → dd in soft mutation, so deiseb → ddeiseb.	Yr un patrwm: ar ôl y, d → dd mewn treiglad meddal, felly deiseb → ddeiseb.			
public/data/			c000920	Article	Article|Noun-fem	y	gwraig	woman / wife	noun-fem	Gwelais i ’r [ ] ddoe.		SM	wraig	Soft mutation can drop initial g-: gwraig → wraig after the article (feminine singular here).	Gall treiglad meddal ollwng g-: gwraig → wraig ar ôl y fannod (benywaidd unigol yma).			
public/data/			c000921	Article	Article|Noun-fem	y	gwraig	woman / wife	noun-fem	Mae ’r [ ] yn gweithio yma.		SM	wraig	Same change: gw- loses the g in soft mutation: gwraig → wraig.	Yr un newid: mae gw- yn colli’r g mewn treiglad meddal: gwraig → wraig.			
public/data/			c000922	Article	Article|Noun-fem	y	rhaglen	programme	noun-fem	Roedd y [ ] ar y teledu neithiwr.		NONE	rhaglen	Even though the noun is feminine, words starting rh- do not show a soft-mutation change, so it stays rhaglen.	Er ei fod yn enw benywaidd, nid yw geiriau sy’n dechrau gyda rh- yn dangos newid treiglad meddal, felly rhaglen yn aros.			
public/data/			c000923	Article	Article|Noun-fem	y	llinell	line	noun-fem	Mae ’r [ ] ar y map yn anghywir.		NONE	llinell	ll- does not show a soft-mutation change here, so it stays llinell.	Nid yw ll- yn dangos newid treiglad meddal yma, felly llinell yn aros.			
public/data/			c000924	Article	Article|Noun-fem	y	swyddfa	office	noun-fem	Mae ’r [ ] ar gau heddiw.		NONE	swyddfa	Soft mutation doesn’t change s-, so it still looks the same: swyddfa.	Nid yw treiglad meddal yn newid s-, felly mae’n edrych yr un fath: swyddfa.			
public/data/			c000925	Article	Article|Noun-fem	y	ystafell	room	noun-fem	Yr [ ] yma yw’r un fwyaf.		NONE	ystafell	yr is used before a vowel sound, and ystafell begins with a vowel sound, so there’s no visible change.	Defnyddir yr cyn llafariad, ac mae ystafell yn dechrau gyda sain llafariad, felly does dim newid i’w weld.			
public/data/			c000926	Article	Article|Noun-fem	y	gwybodaeth	information	noun-fem	Mae ’r [ ] yn ddefnyddiol iawn.		SM	wybodaeth	In soft mutation, initial g- can disappear: gwybodaeth → wybodaeth after the article (feminine singular here).	Mewn treiglad meddal, gall g- ar y dechrau ddiflannu: gwybodaeth → wybodaeth ar ôl y fannod (benywaidd unigol yma).			
public/data/			c000927	Article	Article|Noun-fem	y	gwybodaeth	information	noun-fem	Dyma ’r [ ] ar y wefan.		SM	wybodaeth	Same change again: g- drops in soft mutation: gwybodaeth → wybodaeth.	Yr un newid eto: mae g- yn diflannu mewn treiglad meddal: gwybodaeth → wybodaeth.			
public/data/			c000928	Article	Article|Noun-masc	y	cyfnod	period	noun-masc	Mae ’r [ ] yn anodd i bawb.	Times are difficult for everyone.	NONE	cyfnod	Here the noun is masculine singular, so it stays in its normal form after the article.	Yma mae’r enw’n wrywaidd unigol, felly mae’n aros yn ei ffurf arferol ar ôl y fannod.			
public/data/			c000929	Article	Article|Noun-masc	y	rheswm	reason	noun-masc	Dyna ’r [ ] dros y penderfyniad.	That is the reason for the decision.	NONE	rheswm	Masculine singular noun after the article: no soft mutation here, so it stays rheswm.	Enw gwrywaidd unigol ar ôl y fannod: dim treiglad meddal yma, felly rheswm yn aros.			
public/data/			c000930	Article	Article|Noun-masc	y	cwestiwn	question	noun-masc	Mae ’r [ ] yn dal heb ateb.	The question is still unanswered.	NONE	cwestiwn	Masculine singular noun after the article: stays the same.	Enw gwrywaidd unigol ar ôl y fannod: mae’n aros yr un fath.			
public/data/			c000931	Article	Article|Noun-masc	y	canlyniad	result	noun-masc	Mae ’r [ ] yn glir erbyn hyn.	The result is now clear.	NONE	canlyniad	Masculine singular noun after the article: stays the same.	Enw gwrywaidd unigol ar ôl y fannod: mae’n aros yr un fath.			
public/data/			c000932	Article	Article|Noun-masc	y	cofnod	record / entry	noun-masc	Darllenais i ’r [ ] ddwywaith.	I read the entry twice.	NONE	cofnod	Masculine singular noun after the article: stays the same.	Enw gwrywaidd unigol ar ôl y fannod: mae’n aros yr un fath.			
public/data/			c000933	Article	Article|Noun-masc	y	busnes	business	noun-masc	Mae ’r [ ] yn tyfu’n gyflym.	The business is growing rapidly.	NONE	busnes	Masculine singular noun after the article: stays the same.	Enw gwrywaidd unigol ar ôl y fannod: mae’n aros yr un fath.			
public/data/			c000934	Article	Article|Noun-masc	y	polisi	policy	noun-masc	Dwi ddim yn deall y [ ] weithiau.	I don't understand the policy sometimes.	NONE	polisi	Masculine singular noun after y: no change.	Enw gwrywaidd unigol ar ôl y: dim newid.			
public/data/			c000935	Article	Article|Noun-masc	y	teulu	family	noun-masc	Mae ’r [ ] yn dod dros y penwythnos.	The family is coming over the weekend.	NONE	teulu	Masculine singular noun after the article: stays the same.	Enw gwrywaidd unigol ar ôl y fannod: mae’n aros yr un fath.			
public/data/			c000936	Article	Article|Noun-masc	y	arian	money	noun-masc	Ble mae ’r [ ]?	Where is the money?	NONE	arian	arian starts with a vowel sound, so there’s no visible mutation to show.	Mae arian yn dechrau gyda sain llafariad, felly does dim treiglad gweladwy yma.			
public/data/			c000937	Article	Article|Noun-masc	y	tywydd	weather	noun-masc	Mae ’r [ ] yn newid yn sydyn.	The weather changes suddenly.	NONE	tywydd	Masculine singular noun after the article: stays the same.	Enw gwrywaidd unigol ar ôl y fannod: mae’n aros yr un fath.			
public/data/			c000938	Article	Article|Noun-masc	y	cymorth	help	noun-masc	Mae ’r [ ] ar gael i bawb.	The help is available to everyone.	NONE	cymorth	Masculine singular noun after the article: stays the same.	Enw gwrywaidd unigol ar ôl y fannod: mae’n aros yr un fath.			
public/data/			c000939	Article	Article|Noun-masc	y	croeso	welcome	noun-masc	Cawson ni ’r [ ] gorau yno.	We had the best welcome there.	NONE	croeso	Masculine singular noun after the article: stays the same.	Enw gwrywaidd unigol ar ôl y fannod: mae’n aros yr un fath.			
public/data/			c000940	Article	Article|Noun-masc	y	cylch	circle / ring	noun-masc	Mae ’r [ ] yn cau am chwech.	The circle closes at six.	NONE	cylch	Masculine singular noun after the article: stays the same.	Enw gwrywaidd unigol ar ôl y fannod: mae’n aros yr un fath.			
public/data/			c000941	Article	Article|Noun-masc	y	gweinidog	minister	noun-masc	Mae ’r [ ] yn siarad ar y newyddion.	The minister is speaking on the news.	NONE	gweinidog	Masculine singular noun after the article: stays the same.	Enw gwrywaidd unigol ar ôl y fannod: mae’n aros yr un fath.			
public/data/			c000942	Article	Article|Noun-masc	y	mudiad	movement	noun-masc	Mae ’r [ ] yn tyfu bob blwyddyn.	The organization is growing every year.	NONE	mudiad	Masculine singular noun after the article: stays the same.	Enw gwrywaidd unigol ar ôl y fannod: mae’n aros yr un fath.			
public/data/			c000943	Adjective+Noun		gwefan	cyhoeddus	public	adj	Mae gwefan [ ] ar gael i bawb.		SM	gyhoeddus	In this pattern, the adjective after a feminine singular noun soft-mutates: c → g, so cyhoeddus → gyhoeddus.	Yn y patrwm yma, mae’r ansoddair ar ôl enw benywaidd unigol yn treiglo’n feddal: c → g, felly cyhoeddus → gyhoeddus.			
public/data/			c000944	Adjective+Noun		llyfrgell	tawel	quiet	adj	Mae llyfrgell [ ] yn y dref hon.		SM	dawel	Adjective after a feminine singular noun soft-mutates: t → d, so tawel → dawel.	Mae ansoddair ar ôl enw benywaidd unigol yn treiglo’n feddal: t → d, felly tawel → dawel.			
public/data/			c000945	Adjective+Noun		marchnad	preifat	private	adj	Mae marchnad [ ] yma heddiw.		SM	breifat	Adjective after a feminine singular noun soft-mutates: p → b, so preifat → breifat.	Mae ansoddair ar ôl enw benywaidd unigol yn treiglo’n feddal: p → b, felly preifat → breifat.			
public/data/			c000946	Adjective+Noun		cefnogaeth	parhaus	ongoing	adj	Mae cefnogaeth [ ] yn helpu pobl.		SM	barhaus	Soft mutation on the following adjective: p → b, so parhaus → barhaus.	Treiglad meddal ar yr ansoddair sy’n dilyn: p → b, felly parhaus → barhaus.			
public/data/			c000947	Adjective+Noun		cystadleuaeth	caled	hard / tough	adj	Roedd cystadleuaeth [ ] neithiwr.		SM	galed	Soft mutation on the following adjective: c → g, so caled → galed.	Treiglad meddal ar yr ansoddair sy’n dilyn: c → g, felly caled → galed.			
public/data/			c000948	Adjective+Noun		cenedl	dwyieithog	bilingual	adj	Mae cenedl [ ] yn defnyddio dwy iaith.		SM	ddwyieithog	Soft mutation on the following adjective: d → dd, so dwyieithog → ddwyieithog.	Treiglad meddal ar yr ansoddair sy’n dilyn: d → dd, felly dwyieithog → ddwyieithog.			
public/data/			c000949	Adjective+Noun		stryd	cul	narrow	adj	Mae stryd [ ] ger yr afon.		SM	gul	Soft mutation on the following adjective: c → g, so cul → gul.	Treiglad meddal ar yr ansoddair sy’n dilyn: c → g, felly cul → gul.			
public/data/			c000950	Adjective+Noun		ymgyrch	diweddar	recent	adj	Dechreuodd ymgyrch [ ] dros yr haf.		SM	ddiweddar	Soft mutation on the following adjective: d → dd, so diweddar → ddiweddar.	Treiglad meddal ar yr ansoddair sy’n dilyn: d → dd, felly diweddar → ddiweddar.			
public/data/			c000951	Adjective+Noun		lliw	cyson	consistent	adj	Dw i eisiau lliw [ ] ar y wal.		SM	gyson	Soft mutation on the adjective: c → g, so cyson → gyson.	Treiglad meddal ar yr ansoddair: c → g, felly cyson → gyson.			
public/data/			c000952	Adjective+Noun		dogfen	penodol	specific / particular	adj	Mae dogfen [ ] ar y bwrdd.		SM	benodol	Soft mutation on the adjective: p → b, so penodol → benodol.	Treiglad meddal ar yr ansoddair: p → b, felly penodol → benodol.			
public/data/			c000953	Adjective+Noun		tystiolaeth	digonol	sufficient	adj	Mae tystiolaeth [ ] i wneud penderfyniad.		SM	ddigonol	Soft mutation on the adjective: d → dd, so digonol → ddigonol.	Treiglad meddal ar yr ansoddair: d → dd, felly digonol → ddigonol.			
public/data/			c000954	Adjective+Noun		rheol	priodol	appropriate	adj	Mae rheol [ ] ar gyfer hyn.		SM	briodol	Rheol is a feminine noun so the following adjective gets a soft mutation: priodol becomes briodol	Mae Rheol yn enw benywaidd felly mae'r ansoddair canlynol yn cael treiglad meddal: priodol yn dod yn briodol			
public/data/			c000955	Adjective+Noun		eitem	lleol	local	adj	Mae eitem [ ] yn y bag.		NONE	lleol	The pattern would soften many adjectives after a feminine singular noun, but ll- doesn’t show a change here, so lleol stays lleol.	Byddai’r patrwm yn treiglo llawer o ansoddeiriau ar ôl enw benywaidd unigol, ond nid yw ll- yn dangos newid yma, felly lleol yn aros lleol.			
public/data/			c000956	Adjective+Noun		tasg	rhesymol	reasonable	adj	Mae tasg [ ] i’w chwblhau heddiw.		NONE	rhesymol	Same idea: rh- doesn’t show a soft-mutation change here, so rhesymol stays the same.	Yr un syniad: nid yw rh- yn dangos newid treiglad meddal yma, felly rhesymol yn aros yr un fath.			
